676	5180
677	5161
678	5075
679	5133
680	5074
681	4968
682	5176
683	4927
684	5142
685	5132
686	5157
687	5052
688	5047
689	5063
690	4932
691	5050
692	5002
693	5037
694	4996
695	4952
696	4909
697	4977
698	5148
699	5041
700	5001
701	5019
702	4986
703	5013
704	4960
705	4916
706	5024
707	5040
708	4971
709	4868
710	4953
711	4901
712	5014
713	4891
714	4855
715	4891
716	4872
717	5022
718	4919
719	4828
720	4943
721	4809
722	4924
723	4840
724	4765
725	4787
726	4873
727	5043
728	4782
729	4879
730	4772
731	4809
732	4826
733	4755
734	4846
735	4768
736	4673
737	4883
738	4767
739	4779
740	4776
741	4927
742	4757
743	4784
744	4744
745	4843
746	4841
747	4727
748	4717
749	4649
750	4775
751	4797
752	4673
753	4711
754	4607
755	4807
756	4722
757	4715
758	4794
759	4642
760	4602
761	4716
762	4676
763	4582
764	4593
765	4632
766	4546
767	4619
768	4542
769	4700
770	4639
771	4694
772	4534
773	4720
774	4578
775	4723
776	4685
777	4603
778	4549
779	4661
780	4593
781	4703
782	4593
783	4728
784	4566
785	4656
786	4642
787	4668
788	4740
789	4541
790	4387
791	4545
792	4590
793	4512
794	4484
795	4620
796	4597
797	4571
798	4490
799	4621
800	4462
801	4474
802	4630
803	4607
804	4603
805	4487
806	4384
807	4433
808	4428
809	4578
810	4395
811	4458
812	4460
813	4398
814	4304
815	4536
816	4367
817	4464
818	4513
819	4466
820	4438
821	4413
822	4397
823	4339
824	4378
825	4529
826	4329
827	4383
828	4456
829	4454
830	4417
831	4373
832	4326
833	4366
834	4326
835	4396
836	4326
837	4350
838	4395
839	4373
840	4347
841	4397
842	4351
843	4284
844	4403
845	4269
846	4300
847	4284
848	4159
849	4204
850	4311
851	4345
852	4401
853	4246
854	4335
855	4301
856	4297
857	4368
858	4271
859	4241
860	4206
861	4290
862	4126
863	4286
864	4173
865	4186
866	4282
867	4323
868	4214
869	4217
870	4265
871	4203
872	4340
873	4337
874	4191
875	4257
876	4259
877	4250
878	4226
879	4205
880	4157
881	4259
882	4159
883	4155
884	4307
885	4167
886	4206
887	4037
888	4240
889	4295
890	4164
891	4217
892	4163
893	4112
894	4134
895	4131
896	4035
897	4119
898	4256
899	4269
900	4233
901	4162
902	4288
903	4162
904	4115
905	4165
906	4018
907	4080
908	4159
909	4270
910	4080
911	4102
912	4192
913	4015
914	4173
915	4152
916	4220
917	4008
918	4009
919	4080
920	4122
921	4198
922	4032
923	4238
924	4108
925	3991
926	4080
927	4140
928	4088
929	4044
930	4039
931	4154
932	3937
933	4081
934	4081
935	4063
936	3866
937	3973
938	4054
939	4103
940	3938
941	4008
942	4044
943	4102
944	4032
945	4113
946	4006
947	3964
948	4073
949	4080
950	3894
951	3987
952	4001
953	4080
954	3884
955	4037
956	3949
957	4099
958	4017
959	4004
960	3901
961	4029
962	3904
963	3892
964	3898
965	3951
966	4002
967	3731
968	3949
969	3988
970	3981
971	3946
972	3840
973	3907
974	4002
975	3899
976	3958
977	3915
978	3883
979	3893
980	3928
981	4030
982	3912
983	3997
984	3831
985	3788
986	3892
987	3826
988	3982
989	4007
990	3861
991	3832
992	3910
993	3910
994	3865
995	3807
996	3892
997	3747
998	3830
999	3908
1000	3926
1001	3822
1002	3935
1003	3753
1004	3876
1005	3886
1006	3890
1007	3821
1008	3866
1009	3831
1010	3818
1011	3864
1012	3759
1013	3770
1014	3842
1015	3865
1016	3729
1017	3785
1018	3862
1019	3793
1020	3818
1021	3765
1022	3989
1023	3844
1024	3812
1025	3777
1026	3705
1027	3762
1028	3748
1029	3689
1030	3854
1031	3732
1032	3757
1033	3815
1034	3852
1035	3750
1036	3705
1037	3774
1038	3777
1039	3735
1040	3711
1041	3833
1042	3753
1043	3626
1044	3801
1045	3935
1046	3673
1047	3761
1048	3739
1049	3656
1050	3800
1051	3830
1052	3730
1053	3747
1054	3772
1055	3702
1056	3670
1057	3776
1058	3756
